Source,Authors,Title,Year,Source.title,Volume,Issue,Page.start,Page.end,DOI,Link,reviewer1,reviewer2,Include?,Reason,broiler?,Marine,Aquatic,Fish,Chicken,Tadpoles,Hen,Penguin
Scopus,"Scheffers, B.R., Shoo, L., Phillips, B., Macdonald, S.L., Anderson, A., VanDerWal, J., Storlie, C., Gourret, A., Williams, S.E.",Vertical (arboreality) and horizontal (dispersal) movement increase the resilience of vertebrates to climatic instability,2017,Global Ecology and Biogeography,26,7,787,798,10.1111/geb.12585,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017109525&doi=10.1111%2fgeb.12585&partnerID=40&md5=936186bc6b0002a1b0e4329ad80a92c8,C,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Claunch, N.M., Frazier, J.A., Escallón, C., Vernasco, B.J., Moore, I.T., Taylor, E.N.",Physiological and behavioral effects of exogenous corticosterone in a free-ranging ectotherm,2017,General and Comparative Endocrinology,248,,87,96,10.1016/j.ygcen.2017.02.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013761939&doi=10.1016%2fj.ygcen.2017.02.008&partnerID=40&md5=efdbc8da581b6598bd4f14cd2f88a830,D,A,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Rey, B., Fuller, A., Mitchell, D., Meyer, L.C.R., Hetem, R.S.",Drought-induced starvation of aardvarks in the Kalahari: An indirect effect of climate change,2017,Biology Letters,13,7,,,10.1098/rsbl.2017.0301,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025081949&doi=10.1098%2frsbl.2017.0301&partnerID=40&md5=dbf5a1206caa696028b700fbd3e0aedd,D,A,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Schäfer, J.E., Janocha, M.M., Klaus, S., Tietze, D.T.",How weather instead of urbanity measures affects song trait variability in three European passerine bird species,2017,Ecology and Evolution,7,13,4868,4880,10.1002/ece3.3032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019698555&doi=10.1002%2fece3.3032&partnerID=40&md5=f643fcd8b8a9b5b1950fe4a0afb6a5fc,D,A,Yes,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Hamilton, J.S., Chau, S.M., Malins, K.J., Ibanez, G.G., Horowitz, J.M., Horwitz, B.A.","Syrian hamster neuroplasticity mechanisms fail as temperature declines to 15 °C, but histaminergic neuromodulation persists",2017,"Journal of Comparative Physiology B: Biochemical, Systemic, and Environmental Physiology",187,05-Jun,779,791,10.1007/s00360-017-1078-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017127535&doi=10.1007%2fs00360-017-1078-5&partnerID=40&md5=ad635dda3357ef18f5849ce696b5e5b0,C,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Czenze, Z.J., Jonasson, K.A., Willis, C.K.R.","Thrifty females, frisky males: Winter energetics of hibernating bats from a cold climate",2017,Physiological and Biochemical Zoology,90,4,502,511,10.1086/692623,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019897083&doi=10.1086%2f692623&partnerID=40&md5=ea3f60494c26d0aa655fcd929e59d1d9,D,A,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Takii, R., Fujimoto, M., Matsuura, Y., Wu, F., Oshibe, N., Takaki, E., Katiyar, A., Akashi, H., Makino, T., Kawata, M., Nakai, A.",HSF1 and HSF3 cooperatively regulate the heat shock response in lizards,2017,PLoS ONE,12,7,,,10.1371/journal.pone.0180776,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022331902&doi=10.1371%2fjournal.pone.0180776&partnerID=40&md5=8b298ec4f5bb245712a2500f4619080c,D,A,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Cooper, S., Lloyd, S., Koch, A., Lin, X., Dobbs, K., Theisen, T., Zuberbuehler, M., Bernhardt, K., Gyorfi, M., Tenpas, T., Hying, S., Mortimer, S., Lamont, C., Lehmann, M., Neeves, K.","Temperature effects on the activity, shape, and storage of platelets from 13-lined ground squirrels",2017,"Journal of Comparative Physiology B: Biochemical, Systemic, and Environmental Physiology",187,05-Jun,815,825,10.1007/s00360-017-1081-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015962645&doi=10.1007%2fs00360-017-1081-x&partnerID=40&md5=3736efc852546d2687d59538c5952033,A,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Bank, J.H.H., Cubuk, C., Wilson, D., Rijntjes, E., Kemmling, J., Markovsky, H., Barrett, P., Herwig, A.",Gene expression analysis and microdialysis suggest hypothalamic triiodothyronine (T3) gates daily torpor in Djungarian hamsters (Phodopus sungorus),2017,"Journal of Comparative Physiology B: Biochemical, Systemic, and Environmental Physiology",187,05-Jun,857,868,10.1007/s00360-017-1086-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016504584&doi=10.1007%2fs00360-017-1086-5&partnerID=40&md5=08d19ecd7d9f828a0e4cf76549b3525f,C,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Bieber, C., Cornils, J.S., Hoelzl, F., Giroud, S., Ruf, T.",The costs of locomotor activity? Maximum body temperatures and the use of torpor during the active season in edible dormice,2017,"Journal of Comparative Physiology B: Biochemical, Systemic, and Environmental Physiology",187,05-Jun,803,814,10.1007/s00360-017-1080-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017445229&doi=10.1007%2fs00360-017-1080-y&partnerID=40&md5=6d119fc3fbf2eec64bd30b2ba8348d5e,D,C,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Amininasab, S.M., Birker, M., Kingma, S.A., Hildenbrandt, H., Komdeur, J.",The effect of male incubation feeding on female nest attendance and reproductive performance in a socially monogamous bird,2017,Journal of Ornithology,158,3,687,696,10.1007/s10336-016-1427-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021197350&doi=10.1007%2fs10336-016-1427-2&partnerID=40&md5=204a740d9f5cbabbd560680a0539dc89,D,C,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Janeczko, A., Biesaga-Ko?cielniak, J., Dziurka, M., Filek, M., Hura, K., Jurczyk, B., Kula, M., Oklestkova, J., Novak, O., Rudolphi-Skórska, E., Skoczowski, A.",Biochemical and Physicochemical Background of Mammalian Androgen Activity in Winter Wheat Exposed to Low Temperature,2017,Journal of Plant Growth Regulation,,,1,21,10.1007/s00344-017-9719-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020127480&doi=10.1007%2fs00344-017-9719-1&partnerID=40&md5=e50691f83cb18ea7f539c4987aa09208,C,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Edwards, S., Al Awaji, M., Eid, E., Attum, O.","Mammalian activity at artificial water sources in Dana Biosphere Reserve, southern Jordan",2017,Journal of Arid Environments,141,,52,55,10.1016/j.jaridenv.2017.01.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012920936&doi=10.1016%2fj.jaridenv.2017.01.015&partnerID=40&md5=f20faeb4fd00d6f2a02fcda3c3ba2685,C,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Pettett, C.E., Moorhouse, T.P., Johnson, P.J., Macdonald, D.W.",Factors affecting hedgehog (Erinaceus europaeus) attraction to rural villages in arable landscapes,2017,European Journal of Wildlife Research,63,3,,,10.1007/s10344-017-1113-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020010618&doi=10.1007%2fs10344-017-1113-6&partnerID=40&md5=caea3963134b3b551c2b4303058cf6e2,D,A,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Bliss, M.M., Cecala, K.K.",Terrestrial Salamanders Alter Antipredator Behavior Thresholds Following Tail Autotomy,2017,Herpetologica,73,2,94,99,10.1655/Herpetologica-D-16-00059.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020478853&doi=10.1655%2fHerpetologica-D-16-00059.1&partnerID=40&md5=ebbb336a703a6cfb21f558068272eb80,A,D,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Fouts, K.L., Moore, C.T., Johnson, K.D., Maerz, J.C.",Lizard activity and abundance greater in burned habitat of a xeric montane forest,2017,Journal of Fish and Wildlife Management,8,1,181,192,10.3996/042016-JFWM-031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020411558&doi=10.3996%2f042016-JFWM-031&partnerID=40&md5=9bd68e19427a5e5664c21a57ef001bd8,D,A,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Clavijo-Baquet, S., Magnone, L.","Daily and Seasonal Basking Behavior in Two South American Freshwater Turtles, Trachemys dorbigni and Phrynops hilarii",2017,Chelonian Conservation and Biology,16,1,62,69,10.2744/CCB-1201.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020768217&doi=10.2744%2fCCB-1201.1&partnerID=40&md5=6362cb0f5a9b88c8bbe5396b3f137c9c,A,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Tanner, E.P., Elmore, R.D., Davis, C.A., Fuhlendorf, S.D.",Evidence of Nest Tenacity in Scaled Quail (Callipepla squamata) Following an Anthropogenic Disturbance,2017,Wilson Journal of Ornithology,129,2,354,359,10.1676/16-055.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021798516&doi=10.1676%2f16-055.1&partnerID=40&md5=84cc3e98d8f45a19c8d3c40c40ae8968,A,D,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Escobar, A., Da Rocha, R.W., Midon, M., De Almeida, R.M., Filho, D.Z., Werther, K.",EFFECTS of TRAMADOL on the MINIMUM ANESTHETIC CONCENTRATION of ISOFLURANE in WHITE-EYED PARAKEETS (PSITTACARA LEUCOPHTHALMUS),2017,Journal of Zoo and Wildlife Medicine,48,2,380,387,10.1638/2016-0180R1.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026508243&doi=10.1638%2f2016-0180R1.1&partnerID=40&md5=5e4e6849b046b9a2f314f9c4798e8a13,D,C,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Goodenough, A.E., Little, N., Carpenter, W.S., Hart, A.G.",Birds of a feather flock together: Insights into starling murmuration behaviour revealed using citizen science,2017,PLoS ONE,12,6,,,10.1371/journal.pone.0179277,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020892814&doi=10.1371%2fjournal.pone.0179277&partnerID=40&md5=7bfb87f13a3e7d43cbe5b012f29156f4,A,D,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Silva, A., Diez-Méndez, D., Kempenaers, B.",Effects of experimental night lighting on the daily timing of winter foraging in common European songbirds,2017,Journal of Avian Biology,48,6,862,871,10.1111/jav.01232,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018458714&doi=10.1111%2fjav.01232&partnerID=40&md5=dbaacdff5ead5bc76d448b1da7b7a40f,D,C,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Hernández-Pliego, J., Rodríguez, C., Dell'Omo, G., Bustamante, J.",Combined use of tri-Axial accelerometers and GPS reveals the fiexible foraging strategy of a bird in relation to weather conditions,2017,PLoS ONE,12,6,,,10.1371/journal.pone.0177892,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020261983&doi=10.1371%2fjournal.pone.0177892&partnerID=40&md5=3dfc256bd39767268072895cdc107394,D,C,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Stadig, L.M., Rodenburg, T.B., Ampe, B., Reubens, B., Tuyttens, F.A.M.","Effects of shelter type, early environmental enrichment and weather conditions on free-range behaviour of slow-growing broiler chickens",2017,Animal,11,6,1046,1053,10.1017/S1751731116002172,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995394472&doi=10.1017%2fS1751731116002172&partnerID=40&md5=c2a82e8ad1d6982ead53032c1f029568,C,D,No,Irrelevant (not behaviour),TRUE,,FALSE,FALSE,TRUE,FALSE,,
Scopus,"Mahoney, S.M., Theimer, T.C., Johnson, M.J., Foster, J.T.",Similar dietary but different numerical responses to nonnative tamarisk (Tamarix spp.) by two native warblers,2017,Biological Invasions,19,6,1935,1950,10.1007/s10530-017-1408-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015608932&doi=10.1007%2fs10530-017-1408-2&partnerID=40&md5=5d4dbc286a71150e2c6b183d56bd036d,C,D,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Griffiths, S.R., Rowland, J.A., Briscoe, N.J., Lentini, P.E., Handasyde, K., Lumsden, L.F., Robert, K.A.",Surface reflectance drives nest box temperature profiles and thermal suitability for target wildlife,2017,PLoS ONE,12,5,,,10.1371/journal.pone.0176951,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019146872&doi=10.1371%2fjournal.pone.0176951&partnerID=40&md5=54572f61e79cf9a6271ec6b6f0515ca0,A,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Cunningham, G.D., While, G.M., Wapstra, E.",Climate and sex ratio variation in a viviparous lizard,2017,Biology Letters,13,5,,,10.1098/rsbl.2017.0218,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020119167&doi=10.1098%2frsbl.2017.0218&partnerID=40&md5=6c90ef4552fdf53736156ea486927e71,C,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Bleu, J., Agostini, S., Biard, C.","Nest-box temperature affects clutch size, incubation initiation, and nestling health in great tits",2017,Behavioral Ecology,28,3,793,802,10.1093/beheco/arx039,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019949082&doi=10.1093%2fbeheco%2farx039&partnerID=40&md5=f7d3558721c9caa0d52f2eb0465a2b7f,D,C,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Brivio, F., Grignolio, S., Brogi, R., Benazzi, M., Bertolucci, C., Apollonio, M.",An analysis of intrinsic and extrinsic factors affecting the activity of a nocturnal species: The wild boar,2017,Mammalian Biology,84,,73,81,10.1016/j.mambio.2017.01.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012255216&doi=10.1016%2fj.mambio.2017.01.007&partnerID=40&md5=71588e1684107778c9cfb2a2c19b64d3,C,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Tan, S., Wen, J., Zhao, Z.","The effects of warm temperature on energy metabolism, thermogenesis and body fat content in female striped hamsters",2017,Acta Theriologica Sinica,37,2,162,171,10.16829/j.slxb.201702007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020311607&doi=10.16829%2fj.slxb.201702007&partnerID=40&md5=a043ae81deb6f299ecef3043163db5e8,A,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Mitchell, T.S., Refsnider, J.M., Sethuraman, A., Warner, D.A., Janzen, F.J.",Experimental assessment of winter conditions on turtle nesting behaviour,2017,Evolutionary Ecology Research,18,1,271,280,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018301379&partnerID=40&md5=a6c5c497a86d8dd2e8296ea599414102,A,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Cunningham, S.J., Thompson, M.L., McKechnie, A.E.",It's cool to be dominant: Social status alters short-term risks of heat stress,2017,Journal of Experimental Biology,220,9,1558,1562,10.1242/jeb.152793,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019045633&doi=10.1242%2fjeb.152793&partnerID=40&md5=08781adf6959ff5aeef770a38acee0d2,A,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Wingfield, J.E., O'Brien, M., Lyubchich, V., Roberts, J.J., Halpin, P.N., Rice, A.N., Bailey, H.",Year-round spatiotemporal distribution of harbour porpoises within and around the Maryland wind energy area,2017,PLoS ONE,12,5,,,10.1371/journal.pone.0176653,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018759571&doi=10.1371%2fjournal.pone.0176653&partnerID=40&md5=66a50a7fab4acadb04cf3c5fc929e2d8,C,D,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Rheingantz, M.L., de Menezes, J.F.S., Galliez, M., dos Santos Fernandez, F.A.",Biogeographic patterns in the feeding habits of the opportunist and semiaquatic Neotropical otter,2017,Hydrobiologia,792,1,,,10.1007/s10750-017-3095-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009868490&doi=10.1007%2fs10750-017-3095-5&partnerID=40&md5=33e64a73a260dc5d4fb260f1301677a5,D,C,Maybe,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
Scopus,"Wehbe, M., Malhotra, A., Anantha, M., Roosendaal, J., Leung, A.W.Y., Plackett, D., Edwards, K., Gilabert-Oriol, R., Bally, M.B.",A simple passive equilibration method for loading carboplatin into pre-formed liposomes incubated with ethanol as a temperature dependent permeability enhancer,2017,Journal of Controlled Release,252,,50,61,10.1016/j.jconrel.2017.03.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015794778&doi=10.1016%2fj.jconrel.2017.03.010&partnerID=40&md5=cff08d94bd740cbc135d79e0e474318c,D,C,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Milkovska-Stamenova, S., Hoffmann, R.",Influence of storage and heating on protein glycation levels of processed lactose-free and regular bovine milk products,2017,Food Chemistry,221,,489,495,10.1016/j.foodchem.2016.10.092,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994056145&doi=10.1016%2fj.foodchem.2016.10.092&partnerID=40&md5=e00a1cfa5aa5dcd5ded6f8d4e05e71f4,D,C,No,Irrelevant (not animals),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"McInnes, A.M., Ryan, P.G., Lacerda, M., Deshayes, J., Goschen, W.S., Pichegru, L.",Small pelagic fish responses to fine-scale oceanographic conditions: Implications for the endangered African penguin,2017,Marine Ecology Progress Series,569,,187,203,10.3354/meps12089,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020445211&doi=10.3354%2fmeps12089&partnerID=40&md5=5b60bfdfeae90e38093990f9268ecb15,D,C,No,Irrelevant (incorrect species),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
Scopus,"Xing, T., Wang, C., Zhao, X., Dai, C., Zhou, G., Xu, X.",Proteome Analysis Using Isobaric Tags for Relative and Absolute Analysis Quantitation (iTRAQ) Reveals Alterations in Stress-Induced Dysfunctional Chicken Muscle,2017,Journal of Agricultural and Food Chemistry,65,13,2913,2922,10.1021/acs.jafc.6b05835,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017112703&doi=10.1021%2facs.jafc.6b05835&partnerID=40&md5=4b4a9d364f358bb4734798e10d62b671,C,D,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
Scopus,"Podhrázský, M., Musil, P., Musilová, Z., Zouhar, J., Adam, M., Závora, J., Hudec, K.",Central European Greylag Geese Anser anser show a shortening of migration distance and earlier spring arrival over 60 years,2017,Ibis,159,2,352,365,10.1111/ibi.12440,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006266019&doi=10.1111%2fibi.12440&partnerID=40&md5=3070e660cb360d7ee7eac8f4af5c23d3,A,D,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Terraube, J., Villers, A., Poudré, L., Varjonen, R., Korpimäki, E.",Increased autumn rainfall disrupts predator–prey interactions in fragmented boreal forests,2017,Global Change Biology,23,4,1361,1373,10.1111/gcb.13408,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979052113&doi=10.1111%2fgcb.13408&partnerID=40&md5=bcc891c84c1662ac697783ab6e4630e6,D,C,Maybe,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Clauser, A.J., McRae, S.B.",Plasticity in incubation behavior and shading by king rails Rallus elegans in response to temperature,2017,Journal of Avian Biology,48,4,479,488,10.1111/jav.01056,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010735750&doi=10.1111%2fjav.01056&partnerID=40&md5=8fe911bf2beba2fdaa139890899d3280,C,D,Yes,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Chamorro, D., Olivero, J., Real, R., Muñoz, A.-R.",Environmental factors determining the establishment of the African Long-legged Buzzard Buteo rufinus cirtensis in Western Europe,2017,Ibis,159,2,331,342,10.1111/ibi.12451,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011092498&doi=10.1111%2fibi.12451&partnerID=40&md5=af0082ec9fb04df48bf24e01b1d582dd,D,C,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Jain-Schlaepfer, S.M.R., Blouin-Demers, G., Cooke, S.J., Bulté, G.",Do boating and basking mix? The effect of basking disturbances by motorboats on the body temperature and energy budget of the northern map turtle,2017,Aquatic Conservation: Marine and Freshwater Ecosystems,27,2,547,558,10.1002/aqc.2693,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002544785&doi=10.1002%2faqc.2693&partnerID=40&md5=9b06ccac7f80d7a9cf881a4844ad7df1,A,D,No,Irrelevant (not temperature),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scopus,"Edwards, A., Jones, S.M.","Response to gonadotropin-releasing hormone challenge: Seasonal variation in steroid production in a viviparous lizard, Tiliqua nigrolutea",2017,General and Comparative Endocrinology,244,,70,76,10.1016/j.ygcen.2015.11.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960907807&doi=10.1016%2fj.ygcen.2015.11.002&partnerID=40&md5=c1c52ad9423441377799986e80e12361,D,A,No,Irrelevant (not behaviour),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
